product_id,date,stock_received,damaged_stock
667163,01-10-2023,2,1
378676,01-10-2023,2,1
365132,01-10-2023,1,1
689769,01-10-2023,2,1
398340,01-10-2023,1,1
954722,01-10-2023,1,1
306177,01-10-2023,1,6
692985,01-10-2023,1,0
901144,01-10-2023,1,0
876139,01-10-2023,1,1
903336,01-10-2023,1,1
120532,01-10-2023,1,1
354409,01-10-2023,1,0
287070,01-10-2023,2,0
993331,01-10-2023,1,0
451933,01-10-2023,2,1
461804,01-10-2023,1,0
435929,01-10-2023,1,1
747801,01-10-2023,2,0
709916,01-10-2023,2,1
767398,01-10-2023,2,2
9436,01-10-2023,1,0
647462,01-10-2023,1,1
490939,01-10-2023,2,0
803607,01-10-2023,1,0
799688,01-10-2023,2,0
492958,01-10-2023,1,0
684939,01-10-2023,1,0
219598,01-10-2023,2,0
366066,01-10-2023,1,0
6405,01-10-2023,1,0
367391,01-10-2023,2,0
433521,01-10-2023,1,0
120385,01-10-2023,1,1
373536,01-10-2023,1,0
723678,01-10-2023,1,0
451812,01-10-2023,2,0
799459,01-10-2023,1,0
851978,01-10-2023,1,0
56589,01-10-2023,1,0
123983,01-10-2023,2,0
114414,01-10-2023,1,0
812607,01-10-2023,1,0
818990,01-10-2023,1,1
349294,01-10-2023,1,0
284460,01-10-2023,1,1
376447,01-10-2023,2,1
136533,01-10-2023,2,0
714999,01-10-2023,1,1
15314,01-10-2023,2,1
67197,01-10-2023,2,0
41853,01-10-2023,1,1
891833,01-10-2023,1,1
741341,01-10-2023,2,0
798639,01-10-2023,2,0
839170,01-10-2023,1,1
183929,01-10-2023,2,0
592784,01-10-2023,2,1
949818,01-10-2023,2,0
361361,01-10-2023,1,1
762527,01-10-2023,1,0
491521,01-10-2023,2,0
991434,01-10-2023,2,1
319388,01-10-2023,1,0
171602,01-10-2023,1,0
962591,01-10-2023,1,0
328457,01-10-2023,2,0
712307,01-10-2023,1,0
532965,01-10-2023,1,0
969851,01-10-2023,2,1
33955,01-10-2023,2,0
925482,01-10-2023,2,0
611575,01-10-2023,2,1
621677,01-10-2023,1,0
764014,01-10-2023,1,1
287070,01-10-2023,1,0
317242,01-10-2023,1,0
327290,01-10-2023,2,1
36412,01-10-2023,2,0
455755,01-10-2023,1,1
336847,01-10-2023,2,1
448752,01-10-2023,1,0
803607,01-10-2023,1,2
684939,01-10-2023,1,0
140154,01-10-2023,1,0
449106,01-10-2023,1,1
600767,01-10-2023,1,0
367391,01-10-2023,1,0
433521,01-10-2023,2,0
440875,01-10-2023,1,0
661577,01-10-2023,1,0
951463,01-10-2023,1,1
757274,01-10-2023,1,1
425341,01-10-2023,1,0
723678,01-10-2023,1,1
677169,01-10-2023,1,1
137909,01-10-2023,1,0
264803,01-10-2023,2,0
153019,01-10-2023,2,0
669378,01-10-2023,1,0
516376,01-10-2023,1,1
654297,01-10-2023,1,0
552883,01-10-2023,1,0
397973,01-10-2023,1,0
136533,01-10-2023,2,1
714999,01-10-2023,2,0
741341,01-10-2023,1,1
799952,01-10-2023,1,0
183929,01-10-2023,1,0
578097,01-10-2023,1,0
487065,01-10-2023,2,1
654623,01-10-2023,2,0
762527,01-10-2023,1,0
587420,01-10-2023,1,0
832348,01-10-2023,2,0
107548,01-10-2023,1,1
300159,01-10-2023,1,0
764014,01-10-2023,1,0
327290,01-10-2023,1,0
94225,01-10-2023,1,1
18035,01-10-2023,2,1
968887,01-10-2023,2,0
767398,01-10-2023,1,0
473647,01-10-2023,2,0
859361,01-10-2023,1,0
600767,01-10-2023,1,0
970529,01-10-2023,2,0
930284,01-10-2023,1,1
537274,01-10-2023,2,1
613942,01-10-2023,1,0
56589,01-10-2023,1,1
444361,01-10-2023,2,0
222892,01-10-2023,2,1
473929,01-10-2023,2,0
77308,01-10-2023,1,0
217710,01-10-2023,2,0
891833,01-10-2023,2,0
500633,01-10-2023,1,0
839170,01-10-2023,2,0
658389,01-10-2023,1,0
107548,01-10-2023,1,0
687218,01-10-2023,1,0
679321,01-10-2023,2,1
606256,01-10-2023,1,1
53833,01-10-2023,1,0
876139,01-10-2023,2,0
317242,01-10-2023,2,1
704868,01-10-2023,1,0
697683,01-10-2023,1,1
709916,01-10-2023,1,1
700048,01-10-2023,1,0
897083,01-10-2023,2,1
385113,01-10-2023,2,0
672059,01-10-2023,1,1
6405,01-10-2023,1,0
367391,01-10-2023,1,0
433521,01-10-2023,1,1
432617,01-10-2023,1,1
256783,01-10-2023,1,1
186168,01-10-2023,2,0
525531,01-10-2023,1,0
757274,01-10-2023,1,0
726958,01-10-2023,1,0
771228,01-10-2023,1,1
706112,01-10-2023,1,0
264803,01-10-2023,1,0
56589,01-10-2023,2,1
33797,01-10-2023,1,1
154179,01-10-2023,2,1
679284,01-10-2023,2,0
965755,01-10-2023,1,1
34186,01-10-2023,1,0
555121,01-10-2023,2,0
888807,01-10-2023,2,0
15314,01-10-2023,2,0
741341,01-10-2023,1,0
500633,01-10-2023,2,0
337168,01-10-2023,1,1
291238,01-10-2023,2,1
563740,01-10-2023,1,0
602241,01-10-2023,2,0
171602,01-10-2023,2,0
687218,01-10-2023,1,0
194682,01-10-2023,1,0
681063,01-10-2023,1,1
561860,01-10-2023,1,1
305754,01-10-2023,2,1
954722,01-10-2023,2,1
901144,01-10-2023,2,1
760684,01-10-2023,2,0
354409,01-10-2023,2,0
36412,01-10-2023,1,0
677542,01-10-2023,1,1
140489,01-10-2023,1,0
799688,01-10-2023,1,0
256051,01-10-2023,1,0
366066,01-10-2023,2,1
707935,01-10-2023,1,1
585299,01-10-2023,1,1
537274,01-10-2023,2,0
913428,01-10-2023,1,0
613942,01-10-2023,1,1
425341,01-10-2023,2,1
760828,01-10-2023,2,0
587645,01-10-2023,1,0
566052,01-10-2023,2,1
679284,01-10-2023,1,0
11422,01-10-2023,1,1
818990,01-10-2023,2,0
880510,01-10-2023,1,0
41853,01-10-2023,1,0
257719,01-10-2023,2,1
741341,01-10-2023,1,0
799952,01-10-2023,1,0
883013,01-10-2023,2,0
291238,01-10-2023,1,3
563740,01-10-2023,2,0
990993,01-10-2023,1,0
567671,01-10-2023,1,0
681063,01-10-2023,1,0
300159,01-10-2023,1,0
561860,01-10-2023,1,0
365132,01-10-2023,1,0
305754,01-10-2023,2,0
272170,01-10-2023,1,0
692985,01-10-2023,1,1
487931,01-10-2023,2,0
764014,01-10-2023,1,0
937542,01-10-2023,2,1
287070,01-10-2023,1,1
327290,01-10-2023,1,0
91670,01-10-2023,2,1
739534,01-10-2023,1,0
968887,01-10-2023,1,0
739448,01-10-2023,1,0
753354,01-10-2023,1,0
490939,01-10-2023,2,1
684939,01-10-2023,1,1
256051,01-10-2023,1,1
6405,01-10-2023,2,0
82484,01-10-2023,1,0
661577,01-10-2023,2,1
951463,01-10-2023,1,0
525531,01-10-2023,1,1
784673,01-10-2023,2,1
837480,01-10-2023,2,1
992178,01-10-2023,1,1
33797,01-10-2023,1,0
237083,01-10-2023,2,1
39154,01-10-2023,2,1
818522,01-10-2023,2,1
714999,01-10-2023,2,1
324809,01-10-2023,2,0
690565,01-10-2023,1,0
361361,01-10-2023,1,0
952168,01-10-2023,2,0
587420,01-10-2023,1,0
687218,01-10-2023,2,1
681063,01-10-2023,2,0
378287,01-10-2023,2,1
712003,01-10-2023,1,1
962054,01-10-2023,1,1
890232,01-10-2023,1,0
623234,01-10-2023,1,0
187399,01-10-2023,1,0
937542,01-10-2023,2,0
490602,01-10-2023,1,0
327290,01-10-2023,2,0
455755,01-10-2023,1,0
589812,01-10-2023,1,1
863930,01-10-2023,1,0
473647,01-10-2023,2,1
451812,01-10-2023,1,1
587645,01-10-2023,1,1
349294,01-10-2023,1,0
136533,01-10-2023,1,1
382511,01-10-2023,1,0
41853,01-10-2023,1,1
799952,01-10-2023,1,1
690565,01-10-2023,1,0
313754,01-10-2023,2,0
319388,01-10-2023,2,0
107548,01-10-2023,2,0
687218,01-10-2023,2,0
194682,01-10-2023,2,1
679321,01-10-2023,2,0
378676,01-10-2023,2,0
365132,01-10-2023,2,1
398340,01-10-2023,1,1
470449,01-10-2023,2,0
131937,01-10-2023,1,1
876139,01-10-2023,2,1
451933,01-10-2023,1,0
677542,01-10-2023,1,1
894539,01-10-2023,2,1
448752,01-10-2023,1,0
365133,01-10-2023,1,0
133542,01-10-2023,1,0
385113,01-10-2023,1,0
951463,01-10-2023,2,0
564692,01-10-2023,1,0
913428,01-10-2023,2,1
240179,01-10-2023,1,0
673058,01-10-2023,1,0
153019,01-10-2023,1,1
478531,01-10-2023,1,0
818990,01-10-2023,1,0
552883,01-10-2023,2,1
952124,01-10-2023,1,0
487065,01-10-2023,1,0
949818,01-10-2023,1,0
291238,01-10-2023,2,0
762527,01-10-2023,2,0
952168,01-10-2023,2,1
540618,01-10-2023,1,0
319388,01-10-2023,1,1
513199,01-10-2023,1,0
398340,01-10-2023,1,0
925482,01-10-2023,2,1
94225,01-10-2023,1,0
385113,01-10-2023,1,1
449106,01-10-2023,1,0
760828,01-10-2023,1,1
673058,01-10-2023,2,0
39154,01-10-2023,1,1
812607,01-10-2023,2,0
376447,01-10-2023,1,0
798639,01-10-2023,2,1
833557,01-10-2023,1,0
883013,01-10-2023,1,1
839170,01-10-2023,1,1
961614,01-10-2023,1,1
542300,01-10-2023,1,0
398340,01-10-2023,2,1
606256,01-10-2023,2,0
925482,01-10-2023,1,1
901144,01-10-2023,1,0
317242,01-10-2023,2,2
807452,01-10-2023,2,0
451933,01-10-2023,1,1
18035,01-10-2023,2,0
767398,01-10-2023,1,1
863930,01-10-2023,1,1
449106,01-10-2023,2,0
757274,01-10-2023,2,1
478531,01-10-2023,1,1
14145,01-10-2023,1,0
41853,01-10-2023,2,1
500739,01-10-2023,2,1
455083,01-10-2023,1,0
602241,01-10-2023,2,1
481843,01-10-2023,2,1
540618,01-10-2023,1,0
378287,01-10-2023,1,0
470449,01-10-2023,1,1
131937,01-10-2023,2,1
120532,01-10-2023,2,0
945635,01-10-2023,1,1
760684,01-10-2023,1,0
644847,01-10-2023,2,0
807452,01-10-2023,1,1
461804,01-10-2023,2,1
94225,01-10-2023,2,0
704868,01-10-2023,2,0
455755,01-10-2023,1,1
739534,01-10-2023,2,1
672059,01-10-2023,1,0
492958,01-10-2023,2,0
600767,01-10-2023,2,1
243235,01-10-2023,2,0
679284,01-10-2023,2,1
848226,01-10-2023,1,0
516376,01-10-2023,1,0
847349,01-10-2023,2,0
473929,01-10-2023,1,1
462526,01-10-2023,1,0
313754,01-10-2023,1,1
540618,01-10-2023,1,1
712307,01-10-2023,1,1
962054,01-10-2023,1,0
491314,01-10-2023,2,0
937542,01-10-2023,1,1
366066,01-10-2023,1,1
677169,01-10-2023,2,0
26060,01-10-2023,2,1
673058,01-10-2023,2,1
114414,01-10-2023,2,0
848226,01-10-2023,1,1
349294,01-10-2023,2,1
284460,01-10-2023,1,0
818522,01-10-2023,1,0
462526,01-10-2023,1,1
500739,01-10-2023,2,0
324809,01-10-2023,1,0
658389,01-10-2023,1,1
969851,01-10-2023,1,1
306177,01-10-2023,1,0
721521,01-10-2023,1,0
945635,01-10-2023,1,0
91670,01-10-2023,1,0
124290,01-10-2023,1,0
600767,01-10-2023,2,0
51036,01-10-2023,1,0
820973,01-10-2023,1,1
433521,01-10-2023,1,0
4452,01-10-2023,1,1
52729,01-10-2023,2,1
642612,01-10-2023,1,1
240179,01-10-2023,1,0
196719,01-10-2023,1,1
349294,01-10-2023,1,1
284460,01-10-2023,1,0
555121,01-10-2023,1,1
376447,01-10-2023,2,0
799952,01-10-2023,2,0
487065,01-10-2023,2,0
687218,01-10-2023,1,1
300159,01-10-2023,2,0
378287,01-10-2023,1,0
689769,01-10-2023,1,0
306177,01-10-2023,1,1
692985,01-10-2023,1,0
894539,01-10-2023,1,0
700048,01-10-2023,2,1
767398,01-10-2023,2,1
219598,01-10-2023,2,1
820973,01-10-2023,2,0
927651,01-10-2023,2,1
953175,01-10-2023,1,1
57405,01-10-2023,1,1
613942,01-10-2023,2,0
123983,01-10-2023,1,1
473929,01-10-2023,2,1
382511,01-10-2023,2,0
455083,01-10-2023,1,0
378676,01-10-2023,1,0
611575,01-10-2023,1,1
621677,01-10-2023,2,1
354409,01-10-2023,2,1
461804,01-10-2023,1,1
739448,01-10-2023,1,1
366066,01-10-2023,1,0
537274,01-10-2023,1,0
154179,01-10-2023,1,1
478531,01-10-2023,2,0
77308,01-10-2023,2,1
552883,01-10-2023,1,1
500633,01-10-2023,1,1
563740,01-10-2023,1,1
952168,01-10-2023,1,1
914071,01-10-2023,1,1
481843,01-10-2023,1,1
60619,01-10-2023,1,1
118820,01-10-2023,1,1
962054,01-10-2023,1,1
652118,01-10-2023,1,1
644847,01-10-2023,2,1
709916,01-10-2023,2,0
63769,01-10-2023,1,1
853932,01-10-2023,1,1
951463,01-10-2023,1,0
243235,01-10-2023,1,1
525531,01-10-2023,2,0
726958,01-10-2023,2,0
425341,01-10-2023,2,0
771228,01-10-2023,2,0
566052,01-10-2023,2,0
26060,01-10-2023,1,1
39154,01-10-2023,1,0
70969,01-10-2023,2,1
952124,01-10-2023,1,0
818522,01-10-2023,1,0
329351,01-10-2023,1,0
337168,01-10-2023,1,1
839170,01-10-2023,1,0
361361,01-10-2023,2,1
378230,01-10-2023,2,1
118820,01-10-2023,1,0
228286,01-10-2023,1,1
611575,01-10-2023,1,0
53833,01-10-2023,2,0
120532,01-10-2023,1,1
807452,01-10-2023,1,1
18035,01-10-2023,1,0
435929,01-10-2023,1,0
968887,01-10-2023,2,1
365133,01-10-2023,2,0
799688,01-10-2023,1,0
726958,01-10-2023,1,0
771228,01-10-2023,2,1
11422,01-10-2023,1,0
812607,01-10-2023,1,1
952124,01-10-2023,2,3
883013,01-10-2023,1,0
183929,01-10-2023,1,1
487065,01-10-2023,1,0
734789,01-10-2023,2,0
567671,01-10-2023,1,1
712003,01-10-2023,1,0
962054,01-10-2023,1,0
305754,01-10-2023,1,1
764014,01-10-2023,1,1
897083,01-10-2023,1,1
34200,01-10-2023,1,1
784827,01-10-2023,2,0
51036,01-10-2023,2,1
799459,01-10-2023,2,0
298985,01-10-2023,2,0
847349,01-10-2023,1,0
462526,01-10-2023,2,0
67197,01-10-2023,1,1
880510,01-10-2023,2,1
799952,01-10-2023,1,1
491521,01-10-2023,1,1
451933,01-10-2023,2,0
820541,01-10-2023,1,1
747801,01-10-2023,1,1
739534,01-10-2023,1,0
448752,01-10-2023,2,0
927651,01-10-2023,2,0
557908,01-10-2023,1,0
33797,01-10-2023,1,1
349294,01-10-2023,2,0
891833,01-10-2023,2,1
659290,01-10-2023,1,0
690565,01-10-2023,2,1
914071,01-10-2023,1,1
319388,01-10-2023,1,0
378676,01-10-2023,1,0
679865,01-10-2023,2,0
993331,01-10-2023,2,1
36412,01-10-2023,1,1
34200,01-10-2023,2,1
256051,01-10-2023,1,0
970529,01-10-2023,1,1
153019,01-10-2023,1,0
965755,01-10-2023,2,1
516376,01-10-2023,2,1
478531,01-10-2023,2,1
818990,01-10-2023,2,1
41853,01-10-2023,2,0
798639,01-10-2023,1,1
734789,01-10-2023,1,0
667163,01-10-2023,2,0
378676,01-10-2023,1,1
890232,01-10-2023,1,1
33955,01-10-2023,1,0
692985,01-10-2023,2,1
903336,01-10-2023,2,1
937542,01-10-2023,1,1
317242,01-10-2023,1,1
552496,01-10-2023,1,0
365133,01-10-2023,2,1
799688,01-10-2023,1,1
820973,01-10-2023,1,0
927651,01-10-2023,1,0
243235,01-10-2023,1,0
566052,01-10-2023,1,1
799459,01-10-2023,1,1
77308,01-10-2023,1,0
487065,01-10-2023,1,1
962591,01-10-2023,1,0
667163,01-10-2023,1,0
621677,01-10-2023,2,0
993331,01-10-2023,1,1
91670,01-10-2023,1,1
490939,01-10-2023,1,0
726958,01-10-2023,2,1
677169,01-10-2023,1,0
33797,01-10-2023,2,1
714999,01-10-2023,1,0
961614,01-10-2023,2,1
378230,01-10-2023,1,1
832348,01-10-2023,2,1
962591,01-10-2023,1,1
681063,01-10-2023,2,1
679321,01-10-2023,1,0
721521,01-10-2023,2,0
692985,01-10-2023,2,0
451933,01-10-2023,1,1
704868,01-10-2023,2,1
968887,01-10-2023,1,0
709916,01-10-2023,1,1
767398,01-10-2023,1,0
615545,01-10-2023,2,0
6405,01-10-2023,1,1
799459,01-10-2023,1,0
673058,01-10-2023,1,0
114414,01-10-2023,1,1
500739,01-10-2023,1,1
592784,01-10-2023,1,0
378230,01-10-2023,1,0
602241,01-10-2023,1,1
712307,01-10-2023,1,0
623234,01-10-2023,1,0
925482,01-10-2023,1,0
365133,01-10-2023,1,1
753354,01-10-2023,1,0
490939,01-10-2023,1,1
124290,01-10-2023,2,0
859361,01-10-2023,2,1
63769,01-10-2023,1,0
684939,01-10-2023,2,0
706112,01-10-2023,2,0
196719,01-10-2023,1,1
14145,01-10-2023,1,0
540618,01-10-2023,2,1
305754,01-10-2023,1,1
34200,01-10-2023,2,0
784827,01-10-2023,1,1
661577,01-10-2023,1,1
564692,01-10-2023,1,1
673058,01-10-2023,1,1
516376,01-11-2023,2,0
349294,01-11-2023,2,0
77308,01-11-2023,2,0
654297,01-11-2023,1,1
462526,01-11-2023,2,0
376447,01-11-2023,1,1
67197,01-11-2023,2,0
257719,01-11-2023,2,0
799952,01-11-2023,1,0
324809,01-11-2023,1,0
839170,01-11-2023,2,1
455083,01-11-2023,1,1
592784,01-11-2023,2,1
654623,01-11-2023,1,1
990993,01-11-2023,1,0
602241,01-11-2023,1,0
587420,01-11-2023,2,0
832348,01-11-2023,2,0
481843,01-11-2023,1,1
171602,01-11-2023,1,0
962591,01-11-2023,2,0
194682,01-11-2023,1,0
398340,01-11-2023,1,0
187399,01-11-2023,2,0
272170,01-11-2023,1,0
721521,01-11-2023,2,0
901144,01-11-2023,2,0
876139,01-11-2023,1,0
903336,01-11-2023,2,1
120532,01-11-2023,1,0
354409,01-11-2023,1,0
937542,01-11-2023,1,0
131136,01-11-2023,1,0
287070,01-11-2023,2,1
679865,01-11-2023,1,1
317242,01-11-2023,1,0
327290,01-11-2023,2,0
993331,01-11-2023,2,0
552496,01-11-2023,1,0
91670,01-11-2023,1,0
677542,01-11-2023,1,0
604184,01-11-2023,1,1
894539,01-11-2023,1,1
968887,01-11-2023,1,0
448752,01-11-2023,1,0
365133,01-11-2023,1,0
767398,01-11-2023,2,1
753354,01-11-2023,1,1
140489,01-11-2023,1,0
219598,01-11-2023,2,0
449106,01-11-2023,2,0
367391,01-11-2023,1,0
930284,01-11-2023,1,0
82484,01-11-2023,1,0
942001,01-11-2023,1,0
661577,01-11-2023,1,0
373536,01-11-2023,1,0
564692,01-11-2023,1,0
131748,01-11-2023,1,0
256783,01-11-2023,1,1
186168,01-11-2023,2,1
525531,01-11-2023,2,0
913428,01-11-2023,1,0
760828,01-11-2023,1,0
677169,01-11-2023,1,0
706112,01-11-2023,1,0
837480,01-11-2023,1,0
137909,01-11-2023,1,0
264803,01-11-2023,1,0
851978,01-11-2023,1,0
992178,01-11-2023,1,0
123983,01-11-2023,2,0
298985,01-11-2023,2,1
240179,01-11-2023,2,0
673058,01-11-2023,1,0
114414,01-11-2023,1,0
848226,01-11-2023,1,1
222892,01-11-2023,1,1
39154,01-11-2023,1,0
812607,01-11-2023,2,0
818990,01-11-2023,2,0
473929,01-11-2023,1,0
952124,01-11-2023,2,1
397973,01-11-2023,1,0
555121,01-11-2023,1,0
376447,01-11-2023,2,0
41853,01-11-2023,2,0
257719,01-11-2023,1,0
891833,01-11-2023,2,1
833557,01-11-2023,2,0
592784,01-11-2023,2,0
487065,01-11-2023,1,0
952168,01-11-2023,1,0
914071,01-11-2023,2,0
962591,01-11-2023,1,1
107548,01-11-2023,2,0
561860,01-11-2023,1,0
513199,01-11-2023,1,0
962054,01-11-2023,1,1
378676,01-11-2023,2,1
890232,01-11-2023,2,1
305754,01-11-2023,1,1
491314,01-11-2023,1,0
621677,01-11-2023,1,0
901144,01-11-2023,1,0
945635,01-11-2023,1,0
760684,01-11-2023,1,1
937542,01-11-2023,1,1
679865,01-11-2023,1,0
317242,01-11-2023,1,0
327290,01-11-2023,1,0
461804,01-11-2023,1,2
36412,01-11-2023,2,0
435929,01-11-2023,2,0
455755,01-11-2023,1,0
747801,01-11-2023,2,0
604184,01-11-2023,1,0
697683,01-11-2023,1,1
739534,01-11-2023,1,1
968887,01-11-2023,2,0
133542,01-11-2023,2,0
473647,01-11-2023,1,0
672059,01-11-2023,1,0
803607,01-11-2023,1,0
63769,01-11-2023,1,0
140154,01-11-2023,2,0
256051,01-11-2023,1,1
853932,01-11-2023,1,0
433521,01-11-2023,1,0
953175,01-11-2023,1,0
942001,01-11-2023,1,1
120385,01-11-2023,1,1
661577,01-11-2023,2,0
951463,01-11-2023,1,0
186168,01-11-2023,1,0
613942,01-11-2023,1,1
771228,01-11-2023,2,0
677169,01-11-2023,2,0
274207,01-11-2023,2,0
557908,01-11-2023,1,0
837480,01-11-2023,1,0
992178,01-11-2023,1,0
240179,01-11-2023,1,0
848226,01-11-2023,2,0
516376,01-11-2023,2,0
196719,01-11-2023,1,0
478531,01-11-2023,2,0
70969,01-11-2023,2,0
397973,01-11-2023,2,0
555121,01-11-2023,1,0
818522,01-11-2023,1,0
376447,01-11-2023,1,0
136533,01-11-2023,2,0
15314,01-11-2023,2,0
329351,01-11-2023,1,0
883013,01-11-2023,2,0
592784,01-11-2023,1,0
578097,01-11-2023,1,0
734789,01-11-2023,1,0
690565,01-11-2023,2,0
961614,01-11-2023,1,0
654623,01-11-2023,1,0
313754,01-11-2023,1,0
378230,01-11-2023,2,0
542300,01-11-2023,1,0
587420,01-11-2023,1,0
491521,01-11-2023,2,0
914071,01-11-2023,1,0
991434,01-11-2023,1,0
171602,01-11-2023,2,0
962591,01-11-2023,1,0
107548,01-11-2023,1,0
228286,01-11-2023,2,0
712003,01-11-2023,1,0
712307,01-11-2023,1,0
513199,01-11-2023,2,0
398340,01-11-2023,1,0
470449,01-11-2023,2,0
623234,01-11-2023,2,0
611575,01-11-2023,2,0
721521,01-11-2023,1,0
53833,01-11-2023,1,0
120532,01-11-2023,1,0
945635,01-11-2023,1,0
760684,01-11-2023,1,0
354409,01-11-2023,1,0
287070,01-11-2023,1,0
327290,01-11-2023,2,0
993331,01-11-2023,1,0
807452,01-11-2023,1,0
461804,01-11-2023,1,0
820541,01-11-2023,2,0
455755,01-11-2023,1,0
677542,01-11-2023,1,0
697683,01-11-2023,1,0
709916,01-11-2023,1,0
385113,01-11-2023,1,0
672059,01-11-2023,2,0
803607,01-11-2023,1,0
124290,01-11-2023,1,0
859361,01-11-2023,1,0
684939,01-11-2023,1,0
219598,01-11-2023,1,0
366066,01-11-2023,1,0
6405,01-11-2023,1,0
853932,01-11-2023,2,0
970529,01-11-2023,1,0
820973,01-11-2023,1,0
927651,01-11-2023,1,0
440875,01-11-2023,1,0
707935,01-11-2023,1,0
585299,01-11-2023,1,0
120385,01-11-2023,1,0
52729,01-11-2023,1,0
661577,01-11-2023,2,0
256783,01-11-2023,1,0
525531,01-11-2023,1,0
757274,01-11-2023,1,0
642612,01-11-2023,2,0
784673,01-11-2023,2,0
425341,01-11-2023,1,0
771228,01-11-2023,1,0
451812,01-11-2023,2,0
274207,01-11-2023,1,0
706112,01-11-2023,1,0
587645,01-11-2023,2,0
566052,01-11-2023,1,0
137909,01-11-2023,2,0
33797,01-11-2023,1,0
123983,01-11-2023,2,0
444361,01-11-2023,1,0
114414,01-11-2023,1,0
153019,01-11-2023,2,0
222892,01-11-2023,1,0
478531,01-11-2023,2,0
14145,01-11-2023,1,0
349294,01-11-2023,1,0
847349,01-11-2023,1,0
552883,01-11-2023,1,0
397973,01-11-2023,1,0
217710,01-11-2023,1,0
89084,01-11-2023,1,0
382511,01-11-2023,1,0
891833,01-11-2023,1,0
799952,01-11-2023,2,0
839170,01-11-2023,1,0
183929,01-11-2023,1,0
291238,01-11-2023,2,0
542300,01-11-2023,2,0
602241,01-11-2023,2,0
587420,01-11-2023,1,0
481843,01-11-2023,2,0
540618,01-11-2023,2,0
328457,01-11-2023,2,0
712307,01-11-2023,2,0
378676,01-11-2023,2,0
969851,01-11-2023,2,0
305754,01-11-2023,2,0
491314,01-11-2023,2,0
131937,01-11-2023,1,0
606256,01-11-2023,1,0
925482,01-11-2023,1,0
306177,01-11-2023,2,0
721521,01-11-2023,1,0
487931,01-11-2023,1,0
764014,01-11-2023,2,0
903336,01-11-2023,2,0
945635,01-11-2023,2,0
760684,01-11-2023,1,0
937542,01-11-2023,1,0
287070,01-11-2023,2,0
451933,01-11-2023,2,0
18035,01-11-2023,2,0
820541,01-11-2023,1,0
604184,01-11-2023,1,0
697683,01-11-2023,1,0
709916,01-11-2023,1,0
365133,01-11-2023,1,0
863930,01-11-2023,2,0
9436,01-11-2023,2,0
112390,01-11-2023,2,0
799688,01-11-2023,2,0
859361,01-11-2023,1,0
449106,01-11-2023,1,0
615545,01-11-2023,1,0
366066,01-11-2023,1,0
600767,01-11-2023,1,0
6405,01-11-2023,1,0
970529,01-11-2023,2,0
367391,01-11-2023,2,0
432617,01-11-2023,1,0
57405,01-11-2023,1,0
585299,01-11-2023,1,0
243235,01-11-2023,2,0
723678,01-11-2023,1,0
677169,01-11-2023,1,0
706112,01-11-2023,2,0
566052,01-11-2023,1,0
992178,01-11-2023,2,0
56589,01-11-2023,2,0
237083,01-11-2023,1,0
298985,01-11-2023,1,0
240179,01-11-2023,1,0
673058,01-11-2023,2,0
153019,01-11-2023,1,0
11422,01-11-2023,2,0
890623,01-11-2023,1,0
478531,01-11-2023,1,0
812607,01-11-2023,1,0
871592,01-11-2023,2,0
89084,01-11-2023,2,0
382511,01-11-2023,2,0
41853,01-11-2023,1,0
741341,01-11-2023,1,0
329351,01-11-2023,1,0
833557,01-11-2023,1,0
839170,01-11-2023,2,0
578097,01-11-2023,1,0
949818,01-11-2023,1,0
361361,01-11-2023,1,0
658389,01-11-2023,1,0
762527,01-11-2023,2,0
952168,01-11-2023,1,0
587420,01-11-2023,2,0
567671,01-11-2023,2,0
481843,01-11-2023,1,0
319388,01-11-2023,2,0
378287,01-11-2023,1,0
712307,01-11-2023,1,0
969851,01-11-2023,1,0
652118,01-11-2023,1,0
876139,01-11-2023,1,0
644847,01-11-2023,2,0
807452,01-11-2023,2,0
604184,01-11-2023,1,0
448752,01-11-2023,1,0
9436,01-11-2023,1,0
753354,01-11-2023,2,0
63769,01-11-2023,1,0
256051,01-11-2023,1,0
615545,01-11-2023,1,0
784827,01-11-2023,1,0
51036,01-11-2023,1,0
432617,01-11-2023,1,0
256783,01-11-2023,2,0
642612,01-11-2023,1,0
784673,01-11-2023,1,0
723678,01-11-2023,1,0
451812,01-11-2023,1,0
566052,01-11-2023,2,0
799459,01-11-2023,1,0
851978,01-11-2023,1,0
444361,01-11-2023,2,0
39154,01-11-2023,2,0
847349,01-11-2023,1,0
871592,01-11-2023,1,0
462526,01-11-2023,1,0
880510,01-11-2023,1,0
257719,01-11-2023,1,0
324809,01-11-2023,2,0
183929,01-11-2023,2,0
658389,01-11-2023,1,0
491521,01-11-2023,1,0
687218,01-11-2023,2,0
228286,01-11-2023,2,0
969851,01-11-2023,1,0
305754,01-11-2023,1,0
33955,01-11-2023,2,0
606256,01-11-2023,1,0
652118,01-11-2023,2,0
53833,01-11-2023,2,0
903336,01-11-2023,1,0
945635,01-11-2023,1,0
552496,01-11-2023,1,0
589812,01-11-2023,1,0
739534,01-11-2023,1,0
473647,01-11-2023,1,0
647462,01-11-2023,1,0
753354,01-11-2023,1,0
490939,01-11-2023,1,0
672059,01-11-2023,1,0
799688,01-11-2023,2,0
970529,01-11-2023,1,0
820973,01-11-2023,1,0
243235,01-11-2023,2,0
